chembl,indication,max_phase,status,smiles,canonical_smiles,drug_id,drug_id_type,cell_line,IC50,EC50,AUC,confidence,data_set
CHEMBL553,EFO_0000708,2,Terminated,COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,BRD-K70401845-001-15-7,broad_id,HARA_LUNG,0.517654694,0.06233129137,0.7033864657,0.6564177585,PRISM
CHEMBL3301610,EFO_0000621,1,Recruiting,CCN1CCN(Cc2ccc(Nc3ncc(F)c(n3)-c3cc(F)c4nc(C)n(C(C)C)c4c3)nc2)CC1,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,BRD-K33622447-066-01-9,broad_id,NB1_AUTONOMIC_GANGLIA,0.5979767959,0.5937962036,0.7161909587,0.837912429,PRISM
CHEMBL3301610,EFO_0000621,1,Recruiting,CCN1CCN(Cc2ccc(Nc3ncc(F)c(n3)-c3cc(F)c4nc(C)n(C(C)C)c4c3)nc2)CC1,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,BRD-K33622447-066-01-9,broad_id,SKNAS_AUTONOMIC_GANGLIA,0.7130743699,0.8744418831,0.7119166774,0.8040748911,PRISM
CHEMBL3301610,EFO_0000621,1,Recruiting,CCN1CCN(Cc2ccc(Nc3ncc(F)c(n3)-c3cc(F)c4nc(C)n(C(C)C)c4c3)nc2)CC1,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,BRD-K33622447-066-01-9,broad_id,KELLY_AUTONOMIC_GANGLIA,0.8822304308,0.5259651967,0.7855417222,0.3721449824,PRISM
CHEMBL3301610,EFO_0000621,1,Recruiting,CCN1CCN(Cc2ccc(Nc3ncc(F)c(n3)-c3cc(F)c4nc(C)n(C(C)C)c4c3)nc2)CC1,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,BRD-K33622447-066-01-9,broad_id,SKNBE2_AUTONOMIC_GANGLIA,0.7552896976,0.7424032802,0.7267850902,0.6753263503,PRISM
CHEMBL3301610,EFO_0000621,1,Recruiting,CCN1CCN(Cc2ccc(Nc3ncc(F)c(n3)-c3cc(F)c4nc(C)n(C(C)C)c4c3)nc2)CC1,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,BRD-K33622447-066-01-9,broad_id,SKNAS_AUTONOMIC_GANGLIA,0.5715057413,0.1453894697,0.7760200753,0.4084828813,PRISM
CHEMBL3301610,EFO_0000621,1,Recruiting,CCN1CCN(Cc2ccc(Nc3ncc(F)c(n3)-c3cc(F)c4nc(C)n(C(C)C)c4c3)nc2)CC1,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,BRD-K33622447-066-01-9,broad_id,SKNBE2_AUTONOMIC_GANGLIA,0.2405247538,0.1703774726,0.7147810063,0.7358721198,PRISM
CHEMBL3301610,EFO_0000621,1,Recruiting,CCN1CCN(Cc2ccc(Nc3ncc(F)c(n3)-c3cc(F)c4nc(C)n(C(C)C)c4c3)nc2)CC1,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,BRD-K33622447-066-01-9,broad_id,NB1_AUTONOMIC_GANGLIA,0.4909790196,0.2348561913,0.7389911713,0.6511855826,PRISM
CHEMBL3301610,EFO_0000637,1,Recruiting,CCN1CCN(Cc2ccc(Nc3ncc(F)c(n3)-c3cc(F)c4nc(C)n(C(C)C)c4c3)nc2)CC1,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,BRD-K33622447-066-01-9,broad_id,MG63_BONE,0.09048696905,0.2854979824,0.579105866,0.558893781,PRISM
CHEMBL3301610,EFO_0000637,1,Recruiting,CCN1CCN(Cc2ccc(Nc3ncc(F)c(n3)-c3cc(F)c4nc(C)n(C(C)C)c4c3)nc2)CC1,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,BRD-K33622447-066-01-9,broad_id,G292CLONEA141B1_BONE,1.327781707,1.137294073,0.8733755509,0.266279033,PRISM
CHEMBL3301610,EFO_0000637,1,Recruiting,CCN1CCN(Cc2ccc(Nc3ncc(F)c(n3)-c3cc(F)c4nc(C)n(C(C)C)c4c3)nc2)CC1,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,BRD-K33622447-066-01-9,broad_id,SJSA1_BONE,0.5034402166,0.4395855076,0.754805625,0.5415980353,PRISM
CHEMBL3301610,EFO_0000637,1,Recruiting,CCN1CCN(Cc2ccc(Nc3ncc(F)c(n3)-c3cc(F)c4nc(C)n(C(C)C)c4c3)nc2)CC1,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,BRD-K33622447-066-01-9,broad_id,HOS_BONE,2.264469584,2.163849814,0.8645906771,0.4360305958,PRISM
CHEMBL3301610,EFO_0000637,1,Recruiting,CCN1CCN(Cc2ccc(Nc3ncc(F)c(n3)-c3cc(F)c4nc(C)n(C(C)C)c4c3)nc2)CC1,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,BRD-K33622447-066-01-9,broad_id,HOS_BONE,2.759537511,1.551992282,0.9026212014,0.5148073755,PRISM
CHEMBL3301610,EFO_0000702,2,Recruiting,CCN1CCN(Cc2ccc(Nc3ncc(F)c(n3)-c3cc(F)c4nc(C)n(C(C)C)c4c3)nc2)CC1,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,BRD-K33622447-066-01-9,broad_id,SW1271_LUNG,3.558084234,2.623543319,0.8672772393,0.640334885,PRISM
CHEMBL3301610,EFO_0000702,2,Recruiting,CCN1CCN(Cc2ccc(Nc3ncc(F)c(n3)-c3cc(F)c4nc(C)n(C(C)C)c4c3)nc2)CC1,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,BRD-K33622447-066-01-9,broad_id,NCIH446_LUNG,3.008732268,2.880342817,0.8644174001,0.5983671852,PRISM
CHEMBL3301610,EFO_0000702,2,Recruiting,CCN1CCN(Cc2ccc(Nc3ncc(F)c(n3)-c3cc(F)c4nc(C)n(C(C)C)c4c3)nc2)CC1,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,BRD-K33622447-066-01-9,broad_id,NCIH841_LUNG,1.824471077,2.518383119,0.8287173653,0.6834807197,PRISM
CHEMBL3301610,EFO_0000702,2,Recruiting,CCN1CCN(Cc2ccc(Nc3ncc(F)c(n3)-c3cc(F)c4nc(C)n(C(C)C)c4c3)nc2)CC1,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,BRD-K33622447-066-01-9,broad_id,SBC5_LUNG,1.253585349,0.8251141202,0.7959509723,0.6993502383,PRISM
CHEMBL3301610,EFO_0000702,2,Recruiting,CCN1CCN(Cc2ccc(Nc3ncc(F)c(n3)-c3cc(F)c4nc(C)n(C(C)C)c4c3)nc2)CC1,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,BRD-K33622447-066-01-9,broad_id,NCIH1048_LUNG,1.783410034,1.651371731,0.8502324817,0.3591686343,PRISM
CHEMBL3301610,EFO_0000702,2,Recruiting,CCN1CCN(Cc2ccc(Nc3ncc(F)c(n3)-c3cc(F)c4nc(C)n(C(C)C)c4c3)nc2)CC1,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,BRD-K33622447-066-01-9,broad_id,SBC5_LUNG,1.02910043,0.4695707579,0.8061269512,0.7097217764,PRISM
CHEMBL3301612,EFO_0001378,2,"Active, not recruiting",COC(=O)N[C@@H](C)CNc1nccc(-c2cn(C(C)C)nc2-c2cc(Cl)cc(NS(C)(=O)=O)c2F)n1,COC(=O)N[C@@H](C)CNc1nccc(-c2cn(C(C)C)nc2-c2cc(Cl)cc(NS(C)(=O)=O)c2F)n1,778304,NCI-60 NSC,RPMI-8226,3.915,4.003,0.9861,0.8717,NCI-60
CHEMBL3301612,EFO_1001949,2,Recruiting,COC(=O)N[C@@H](C)CNc1nccc(-c2cn(C(C)C)nc2-c2cc(Cl)cc(NS(C)(=O)=O)c2F)n1,COC(=O)N[C@@H](C)CNc1nccc(-c2cn(C(C)C)nc2-c2cc(Cl)cc(NS(C)(=O)=O)c2F)n1,778304,NCI-60 NSC,HT29,-8.179,12,0.6286,0.5916,NCI-60
CHEMBL3301612,EFO_1001949,2,Not yet recruiting,COC(=O)N[C@@H](C)CNc1nccc(-c2cn(C(C)C)nc2-c2cc(Cl)cc(NS(C)(=O)=O)c2F)n1,COC(=O)N[C@@H](C)CNc1nccc(-c2cn(C(C)C)nc2-c2cc(Cl)cc(NS(C)(=O)=O)c2F)n1,778304,NCI-60 NSC,HT29,-8.179,12,0.6286,0.5916,NCI-60
CHEMBL3301622,EFO_0000222,4,,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1,787846,NCI-60 NSC,HL-60,5.086,5.146,0.6859,0.9493,NCI-60
CHEMBL3301622,EFO_0000222,3,Recruiting,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1,787846,NCI-60 NSC,HL-60,5.086,5.146,0.6859,0.9493,NCI-60
CHEMBL3301622,EFO_0000222,3,"Active, not recruiting",CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1,787846,NCI-60 NSC,HL-60,5.086,5.146,0.6859,0.9493,NCI-60
CHEMBL3301622,EFO_1000131,2,Recruiting,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1,787846,NCI-60 NSC,K-562,4.431,4.431,0.8158,0.9959,NCI-60
CHEMBL3334567,EFO_1001949,2,"Active, not recruiting",C[C@@H](c1ccc2nccn2c1)n1nnc2ncc(-c3cnn(C)c3)nc21,C[C@@H](c1ccc2nccn2c1)n1nnc2ncc(-c3cnn(C)c3)nc21,782121,NCI-60 NSC,HCT-15,-11.89,0,0.9302,0.7454,NCI-60
CHEMBL3334567,EFO_1001949,2,"Active, not recruiting",C[C@@H](c1ccc2nccn2c1)n1nnc2ncc(-c3cnn(C)c3)nc21,C[C@@H](c1ccc2nccn2c1)n1nnc2ncc(-c3cnn(C)c3)nc21,782121,NCI-60 NSC,HT29,1.83,1.83,0.9626,0.9798,NCI-60
CHEMBL3334567,EFO_1001949,2,"Active, not recruiting",C[C@@H](c1ccc2nccn2c1)n1nnc2ncc(-c3cnn(C)c3)nc21,C[C@@H](c1ccc2nccn2c1)n1nnc2ncc(-c3cnn(C)c3)nc21,782121,NCI-60 NSC,COLO205,2.178,2.178,0.9708,0.9412,NCI-60
CHEMBL3353410,EFO_0000519,2,"Active, not recruiting",C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,779217,NCI-60 NSC,SF-295,5.149,5.175,0.7234,0.9993,NCI-60
CHEMBL3353410,EFO_0000519,2,"Active, not recruiting",C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,779217,NCI-60 NSC,SNB-75,4.925,4.925,0.7608,0.9563,NCI-60
CHEMBL3353410,EFO_0000519,2,"Active, not recruiting",COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1cn(C)c2ccccc12,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,BRD-K42805893-001-04-9,broad_id,SNB75_CENTRAL_NERVOUS_SYSTEM,0.668498433,0.6258167269,0.7667495229,0.3522599152,PRISM
CHEMBL3353410,EFO_0000519,2,"Active, not recruiting",COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1cn(C)c2ccccc12,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,BRD-K42805893-001-04-9,broad_id,KNS81_CENTRAL_NERVOUS_SYSTEM,4.683717633,4.057907042,0.9197669315,0.3603429897,PRISM
CHEMBL3353410,EFO_0000519,2,"Active, not recruiting",COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1cn(C)c2ccccc12,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,BRD-K42805893-001-04-9,broad_id,42MGBA_CENTRAL_NERVOUS_SYSTEM,6.243255763,5.241901521,0.9448122726,0.3641114875,PRISM
CHEMBL3353410,EFO_0000519,2,"Active, not recruiting",COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1cn(C)c2ccccc12,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,BRD-K42805893-001-04-9,broad_id,SNU466_CENTRAL_NERVOUS_SYSTEM,3.452118088,3.478870818,0.8889854147,0.3383351896,PRISM
CHEMBL3353410,EFO_0000519,2,"Active, not recruiting",COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1cn(C)c2ccccc12,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,BRD-K42805893-001-04-9,broad_id,LN229_CENTRAL_NERVOUS_SYSTEM,2.415145508,0.8787789784,0.8413885023,0.555745206,PRISM
CHEMBL3353410,EFO_0000519,2,"Active, not recruiting",COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1cn(C)c2ccccc12,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,BRD-K42805893-001-04-9,broad_id,GB1_CENTRAL_NERVOUS_SYSTEM,6.810067599,6.391118446,0.9576108631,0.3301252396,PRISM
CHEMBL3353410,EFO_0000519,2,"Active, not recruiting",COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1cn(C)c2ccccc12,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,BRD-K42805893-001-04-9,broad_id,LN18_CENTRAL_NERVOUS_SYSTEM,3.543272599,3.448345397,0.8968291892,0.3797675298,PRISM
CHEMBL3353410,EFO_0000519,2,"Active, not recruiting",COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1cn(C)c2ccccc12,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,BRD-K42805893-001-04-9,broad_id,KNS60_CENTRAL_NERVOUS_SYSTEM,3.255352427,3.14758326,0.8922010752,0.5481267486,PRISM
CHEMBL3353410,EFO_0000519,2,"Active, not recruiting",COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1cn(C)c2ccccc12,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,BRD-K42805893-001-04-9,broad_id,SNU466_CENTRAL_NERVOUS_SYSTEM,3.32109123,4.084880334,0.8712997197,0.7767080785,PRISM
CHEMBL3353410,EFO_0000519,2,"Active, not recruiting",COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1cn(C)c2ccccc12,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,BRD-K42805893-001-04-9,broad_id,KNS60_CENTRAL_NERVOUS_SYSTEM,7.221529367,8.712933611,0.9515010786,0.5197508301,PRISM
CHEMBL3353410,EFO_0000519,2,"Active, not recruiting",COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1cn(C)c2ccccc12,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,BRD-K42805893-001-04-9,broad_id,A172_CENTRAL_NERVOUS_SYSTEM,7.92494667,8.133844198,0.9655999719,0.4341187763,PRISM
CHEMBL3353410,EFO_0000571,2,Recruiting,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,779217,NCI-60 NSC,NCI-H522,6.011,6.13,0.5107,0.9265,NCI-60
CHEMBL3353410,EFO_0000571,2,Recruiting,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,779217,NCI-60 NSC,EKVX,5.471,5.471,0.612,0.9624,NCI-60
CHEMBL3353410,EFO_0000571,2,Recruiting,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,779217,NCI-60 NSC,HOP-62,4.832,4.832,0.7827,0.9692,NCI-60
CHEMBL3353410,EFO_0000571,2,Recruiting,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,779217,NCI-60 NSC,NCI-H23,4.932,4.953,0.7828,0.9991,NCI-60
CHEMBL3353410,EFO_0000571,2,Recruiting,COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1cn(C)c2ccccc12,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,BRD-K42805893-001-04-9,broad_id,LXF289_LUNG,6.384207363,6.399819538,0.9514509162,0.3443114179,PRISM
CHEMBL3353410,EFO_0000571,2,Recruiting,COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1cn(C)c2ccccc12,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,BRD-K42805893-001-04-9,broad_id,NCIH1648_LUNG,4.487330391,4.422941186,0.9153646633,0.5348882649,PRISM
CHEMBL3353410,EFO_0000571,2,Recruiting,COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1cn(C)c2ccccc12,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,BRD-K42805893-001-04-9,broad_id,NCIH2009_LUNG,1.54094975,1.316863501,0.8088095812,0.3343573914,PRISM
CHEMBL3353410,EFO_0000571,2,Recruiting,COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1cn(C)c2ccccc12,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,BRD-K42805893-001-04-9,broad_id,NCIH650_LUNG,9.77717469,12.94063339,0.9993374658,0.2607702812,PRISM
CHEMBL3353410,EFO_0000571,2,Recruiting,COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1cn(C)c2ccccc12,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,BRD-K42805893-001-04-9,broad_id,NCIH1693_LUNG,2.522113718,2.487620732,0.8614122588,0.3314054672,PRISM
CHEMBL3353410,EFO_0000571,2,Recruiting,COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1cn(C)c2ccccc12,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,BRD-K42805893-001-04-9,broad_id,NCIH1623_LUNG,2.447199081,2.221077278,0.868309824,0.3663047174,PRISM
CHEMBL3353410,EFO_0000571,2,Recruiting,COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1cn(C)c2ccccc12,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,BRD-K42805893-001-04-9,broad_id,NCIH2228_LUNG,0.4422389651,0.324371299,0.6996644966,0.386625609,PRISM
CHEMBL3353410,EFO_0000571,2,Recruiting,COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1cn(C)c2ccccc12,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,BRD-K42805893-001-04-9,broad_id,HCC4006_LUNG,0.03518970878,0.03475918388,0.4242040456,0.8628603701,PRISM
CHEMBL3353410,EFO_0000571,2,Recruiting,COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1cn(C)c2ccccc12,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,BRD-K42805893-001-04-9,broad_id,SKLU1_LUNG,6.189338607,6.070479788,0.951404043,0.5038654398,PRISM
CHEMBL3353410,EFO_0000571,2,Recruiting,COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1cn(C)c2ccccc12,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,BRD-K42805893-001-04-9,broad_id,NCIH1838_LUNG,3.347898511,1.802438809,0.8766729451,0.3243774963,PRISM
CHEMBL3353410,EFO_0000571,2,Recruiting,COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1cn(C)c2ccccc12,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,BRD-K42805893-001-04-9,broad_id,CALU6_LUNG,6.159696948,5.564637588,0.9510882943,0.5361509922,PRISM
CHEMBL3353410,EFO_0000571,2,Recruiting,COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1cn(C)c2ccccc12,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,BRD-K42805893-001-04-9,broad_id,NCIH1568_LUNG,3.611794937,4.166974631,0.8989737309,0.5602299061,PRISM
CHEMBL3353410,EFO_0000571,2,Recruiting,COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1cn(C)c2ccccc12,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,BRD-K42805893-001-04-9,broad_id,NCIH2087_LUNG,3.992340327,3.870606957,0.9042707851,0.3610409013,PRISM
CHEMBL3353410,EFO_0000571,2,Recruiting,COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1cn(C)c2ccccc12,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,BRD-K42805893-001-04-9,broad_id,NCIH1944_LUNG,0.948971119,0.6511843972,0.8341150156,0.3229735395,PRISM
CHEMBL3353410,EFO_0000571,2,Recruiting,COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1cn(C)c2ccccc12,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,BRD-K42805893-001-04-9,broad_id,HCC78_LUNG,3.425655236,3.406971247,0.8941812536,0.3705192077,PRISM
CHEMBL3353410,EFO_0000571,2,Recruiting,COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1cn(C)c2ccccc12,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,BRD-K42805893-001-04-9,broad_id,HCC44_LUNG,2.27810071,2.197225865,0.8535830111,0.6359179061,PRISM
CHEMBL3353410,EFO_0000571,2,Recruiting,COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1cn(C)c2ccccc12,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,BRD-K42805893-001-04-9,broad_id,NCIH838_LUNG,3.359984423,3.58661055,0.877879891,0.6462460655,PRISM
CHEMBL3353410,EFO_0000571,2,Recruiting,COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1cn(C)c2ccccc12,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,BRD-K42805893-001-04-9,broad_id,A549_LUNG,8.649593546,9.082896872,0.9773984662,0.3567123031,PRISM
CHEMBL3353410,EFO_0000571,2,Recruiting,COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1cn(C)c2ccccc12,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,BRD-K42805893-001-04-9,broad_id,HCC827_LUNG,0.03162964819,0.02913861093,0.4495128165,0.8681986256,PRISM
