,chembl,indication,passed_phase_1,passed_phase_2,passed_phase_3,smiles
4259,CHEMBL1336,EFO_1000489,True,False,Not tested,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
4260,CHEMBL1336,EFO_1000613,True,False,Not tested,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
4261,CHEMBL1336,EFO_1000616,True,Unknown,Not tested,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
4262,CHEMBL1336,EFO_1000657,True,False,Not tested,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
4263,CHEMBL1336,EFO_1000796,True,Unknown,Not tested,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
4264,CHEMBL1336,EFO_1001465,True,Unknown,Not tested,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
4265,CHEMBL1336,EFO_1001469,True,False,Not tested,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
4267,CHEMBL1336,EFO_1001513,True,Unknown,Not tested,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
4268,CHEMBL1336,EFO_1001901,True,False,Not tested,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
4269,CHEMBL1336,EFO_1001967,True,False,Not tested,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
4270,CHEMBL1336,EFO_1001968,True,Unknown,Not tested,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
4271,CHEMBL1336,EFO_1002001,True,Unknown,Not tested,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
4273,CHEMBL1336,MONDO_0001056,True,False,Not tested,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
4274,CHEMBL1336,MONDO_0001187,True,Unknown,Not tested,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
4275,CHEMBL1336,MONDO_0002087,True,False,Not tested,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
4277,CHEMBL1336,MONDO_0002158,True,False,Not tested,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
4280,CHEMBL1336,MONDO_0003060,True,False,Not tested,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
4281,CHEMBL1336,MONDO_0003219,True,False,Not tested,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
4282,CHEMBL1336,MONDO_0004064,True,False,Not tested,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
4283,CHEMBL1336,MONDO_0004192,True,False,Not tested,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
4284,CHEMBL1336,MONDO_0004631,True,False,Not tested,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
4285,CHEMBL1336,MONDO_0004669,True,Unknown,Not tested,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
4286,CHEMBL1336,MONDO_0004986,True,False,Not tested,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
4287,CHEMBL1336,MONDO_0005147,True,Unknown,Not tested,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
4288,CHEMBL1336,MONDO_0005411,True,Unknown,Not tested,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
4289,CHEMBL1336,MONDO_0005575,False,Not tested,Not tested,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
4291,CHEMBL1336,MONDO_0007576,False,Not tested,Not tested,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
4292,CHEMBL1336,MONDO_0008170,True,False,Not tested,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
4293,CHEMBL1336,MONDO_0008315,True,Unknown,Not tested,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
4294,CHEMBL1336,MONDO_0008903,True,Unknown,Not tested,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
4295,CHEMBL1336,MONDO_0011719,True,False,Not tested,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
4296,CHEMBL1336,MONDO_0015277,True,Unknown,Not tested,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
4297,CHEMBL1336,MONDO_0015459,False,Not tested,Not tested,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
4299,CHEMBL1336,MONDO_0017386,True,Unknown,Not tested,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
4301,CHEMBL1336,MONDO_0019312,True,False,Not tested,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
4302,CHEMBL1336,MONDO_0019457,Unknown,Not tested,Not tested,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
4303,CHEMBL1336,MONDO_0019460,True,Unknown,Not tested,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
4304,CHEMBL1336,MONDO_0020654,True,False,Not tested,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
4305,CHEMBL1336,MONDO_0020690,True,False,Not tested,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
4306,CHEMBL1336,MONDO_0020743,True,Unknown,Not tested,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
4307,CHEMBL1336,MONDO_0021038,True,False,Not tested,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
4308,CHEMBL1336,MONDO_0021063,True,False,Not tested,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
4309,CHEMBL1336,MONDO_0021310,True,False,Not tested,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
4310,CHEMBL1336,MONDO_0021321,True,False,Not tested,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
4311,CHEMBL1336,MONDO_0021640,True,Unknown,Not tested,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
4312,CHEMBL1336,MONDO_0024880,True,Unknown,Not tested,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
4313,CHEMBL1336,MONDO_0044787,True,False,Not tested,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
4314,CHEMBL1336,MONDO_0044926,True,False,Not tested,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
4315,CHEMBL1336,MONDO_0044937,False,Not tested,Not tested,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
4318,CHEMBL1337,MONDO_0043209,False,Not tested,Not tested,O=C1CCCC(=O)C1C(=O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-]
4319,CHEMBL134,EFO_0000274,Unknown,Not tested,Not tested,Clc1cccc(Cl)c1N=C1NCCN1
4323,CHEMBL134,EFO_0003756,True,Unknown,Not tested,Clc1cccc(Cl)c1N=C1NCCN1
4326,CHEMBL134,EFO_0003890,True,Unknown,Not tested,Clc1cccc(Cl)c1N=C1NCCN1
4327,CHEMBL134,EFO_0004240,False,Not tested,Not tested,Clc1cccc(Cl)c1N=C1NCCN1
4328,CHEMBL134,EFO_0005230,True,Unknown,Not tested,Clc1cccc(Cl)c1N=C1NCCN1
4329,CHEMBL134,EFO_0005252,Unknown,Not tested,Not tested,Clc1cccc(Cl)c1N=C1NCCN1
4332,CHEMBL134,EFO_0007191,True,False,Not tested,Clc1cccc(Cl)c1N=C1NCCN1
4335,CHEMBL134,EFO_0009676,True,Unknown,Not tested,Clc1cccc(Cl)c1N=C1NCCN1
4336,CHEMBL134,EFO_1000645,Unknown,Not tested,Not tested,Clc1cccc(Cl)c1N=C1NCCN1
4337,CHEMBL134,EFO_1000783,True,False,Not tested,Clc1cccc(Cl)c1N=C1NCCN1
4338,CHEMBL134,EFO_1001904,True,False,Not tested,Clc1cccc(Cl)c1N=C1NCCN1
4339,CHEMBL134,HP_0002307,True,Unknown,Not tested,Clc1cccc(Cl)c1N=C1NCCN1
4340,CHEMBL134,HP_0003418,True,Unknown,Not tested,Clc1cccc(Cl)c1N=C1NCCN1
4341,CHEMBL134,HP_0003419,True,Unknown,Not tested,Clc1cccc(Cl)c1N=C1NCCN1
4342,CHEMBL134,MONDO_0004456,False,Not tested,Not tested,Clc1cccc(Cl)c1N=C1NCCN1
4343,CHEMBL134,MONDO_0005299,Unknown,Not tested,Not tested,Clc1cccc(Cl)c1N=C1NCCN1
4344,CHEMBL134,MONDO_0007254,True,Unknown,Not tested,Clc1cccc(Cl)c1N=C1NCCN1
4345,CHEMBL134,MONDO_0009123,Unknown,Not tested,Not tested,Clc1cccc(Cl)c1N=C1NCCN1
4346,CHEMBL134,MONDO_0043510,True,False,Not tested,Clc1cccc(Cl)c1N=C1NCCN1
4347,CHEMBL134,MP_0001914,Unknown,Not tested,Not tested,Clc1cccc(Cl)c1N=C1NCCN1
4348,CHEMBL1342,EFO_0003108,True,False,Not tested,O=C(O)CCCO
4349,CHEMBL1342,EFO_0005203,True,False,Not tested,O=C(O)CCCO
4351,CHEMBL1342,EFO_0008568,True,False,Not tested,O=C(O)CCCO
4352,CHEMBL1342,EFO_0009453,False,Not tested,Not tested,O=C(O)CCCO
4353,CHEMBL1342,HP_0001337,True,False,Not tested,O=C(O)CCCO
4354,CHEMBL1342,MONDO_0000485,True,False,Not tested,O=C(O)CCCO
4355,CHEMBL1342,MONDO_0005180,True,Unknown,Not tested,O=C(O)CCCO
4357,CHEMBL1342,MONDO_0016241,False,Not tested,Not tested,O=C(O)CCCO
4359,CHEMBL134713,EFO_0001073,Unknown,Not tested,Not tested,COc1ccc(/C=C2\CCCN=C2c2cccnc2)c(OC)c1
4360,CHEMBL134713,EFO_0003758,False,Not tested,Not tested,COc1ccc(/C=C2\CCCN=C2c2cccnc2)c(OC)c1
4361,CHEMBL134713,EFO_0003768,True,Unknown,Not tested,COc1ccc(/C=C2\CCCN=C2c2cccnc2)c(OC)c1
4362,CHEMBL134713,EFO_0005411,True,False,Not tested,COc1ccc(/C=C2\CCCN=C2c2cccnc2)c(OC)c1
4363,CHEMBL134713,MONDO_0004975,True,False,Not tested,COc1ccc(/C=C2\CCCN=C2c2cccnc2)c(OC)c1
4364,CHEMBL134713,MONDO_0005090,True,False,Not tested,COc1ccc(/C=C2\CCCN=C2c2cccnc2)c(OC)c1
4365,CHEMBL135,EFO_0000180,True,Unknown,Not tested,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
4366,CHEMBL135,EFO_0000305,True,False,Not tested,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
4367,CHEMBL135,EFO_0000400,False,Not tested,Not tested,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
4371,CHEMBL135,EFO_0001663,True,False,Not tested,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
4373,CHEMBL135,EFO_0003869,True,False,Not tested,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
4375,CHEMBL135,EFO_0003914,True,Unknown,Not tested,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
4376,CHEMBL135,EFO_0004243,True,False,Not tested,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
4379,CHEMBL135,EFO_0005204,True,Unknown,Not tested,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
4380,CHEMBL135,EFO_0005411,True,False,Not tested,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
4381,CHEMBL135,EFO_0005537,True,Unknown,Not tested,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
4385,CHEMBL135,EFO_1000645,True,False,Not tested,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
4386,CHEMBL135,EFO_1000766,True,False,Not tested,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
4388,CHEMBL135,EFO_1000906,True,False,Not tested,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
4391,CHEMBL135,MONDO_0004975,True,False,Not tested,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
4392,CHEMBL135,MONDO_0005090,True,False,Not tested,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
4393,CHEMBL135,MONDO_0005147,Unknown,Not tested,Not tested,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
4394,CHEMBL135,MONDO_0005148,False,Not tested,Not tested,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
4395,CHEMBL135,MONDO_0005277,True,Unknown,Not tested,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
4400,CHEMBL135,MONDO_0100096,True,False,Not tested,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
4401,CHEMBL135,Orphanet_145,True,Unknown,Not tested,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
4402,CHEMBL135400,EFO_0004329,Unknown,Not tested,Not tested,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1
4405,CHEMBL135400,MONDO_0002009,Unknown,Not tested,Not tested,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1
4406,CHEMBL1358,EFO_0000181,Unknown,Not tested,Not tested,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O
4408,CHEMBL1358,EFO_0000432,True,False,Not tested,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O
4409,CHEMBL1358,EFO_0000588,Unknown,Not tested,Not tested,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O
4410,CHEMBL1358,EFO_0000673,True,False,Not tested,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O
4411,CHEMBL1358,EFO_0000702,Unknown,Not tested,Not tested,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O
4412,CHEMBL1358,EFO_0001075,True,Unknown,Not tested,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O
4413,CHEMBL1358,EFO_0001361,True,False,Not tested,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O
4414,CHEMBL1358,EFO_0002618,Unknown,Not tested,Not tested,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O
4415,CHEMBL1358,EFO_0003060,True,Unknown,Not tested,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O
4417,CHEMBL1358,EFO_0005232,True,Unknown,Not tested,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O
4418,CHEMBL1358,EFO_0006318,Unknown,Not tested,Not tested,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O
4419,CHEMBL1358,EFO_0007532,True,Unknown,Not tested,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O
4420,CHEMBL1358,EFO_0008528,Unknown,Not tested,Not tested,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O
4421,CHEMBL1358,EFO_1000251,True,Unknown,Not tested,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O
4422,CHEMBL1358,EFO_1000919,True,Unknown,Not tested,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O
4423,CHEMBL1358,EFO_1001331,True,Unknown,Not tested,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O
4424,CHEMBL1358,EFO_1001512,True,Unknown,Not tested,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O
4425,CHEMBL1358,MONDO_0000088,True,Unknown,Not tested,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O
4426,CHEMBL1358,MONDO_0004379,True,False,Not tested,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O
4427,CHEMBL1358,MONDO_0005575,Unknown,Not tested,Not tested,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O
4429,CHEMBL1358,MONDO_0007915,True,False,Not tested,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O
4430,CHEMBL1358,MONDO_0008170,True,Unknown,Not tested,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O
4431,CHEMBL1358,MONDO_0008315,True,False,Not tested,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O
4432,CHEMBL1358,MONDO_0008903,True,Unknown,Not tested,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O
4433,CHEMBL1358,MONDO_0011962,True,Unknown,Not tested,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O
4434,CHEMBL1358,MONDO_0015686,True,Unknown,Not tested,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O
4435,CHEMBL1358,MONDO_0018919,True,Unknown,Not tested,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O
4436,CHEMBL1358,MONDO_0024880,True,Unknown,Not tested,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O
4437,CHEMBL1358,Orphanet_145,Unknown,Not tested,Not tested,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O
4440,CHEMBL1364144,EFO_0004274,True,Unknown,Not tested,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
4442,CHEMBL1364144,EFO_0007405,True,Unknown,Not tested,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
4443,CHEMBL1364144,EFO_1001178,True,False,Not tested,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
4444,CHEMBL1364144,EFO_1001896,True,False,Not tested,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
4446,CHEMBL1364144,HP_0012532,True,Unknown,Not tested,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
4454,CHEMBL1366933,EFO_0008568,False,Not tested,Not tested,CN1CCN2c3ncccc3Cc3ccccc3[C@H]2C1
4458,CHEMBL1370,EFO_0000756,True,False,Not tested,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1
4459,CHEMBL1370,EFO_0001378,True,Unknown,Not tested,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1
4460,CHEMBL1370,EFO_0003767,True,False,Not tested,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1
4462,CHEMBL1370,EFO_0004194,True,False,Not tested,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1
4464,CHEMBL1370,EFO_0004268,False,Not tested,Not tested,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1
4465,CHEMBL1370,EFO_0005628,True,False,Not tested,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1
4466,CHEMBL1370,EFO_0005676,True,False,Not tested,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1
4468,CHEMBL1370,EFO_0007140,True,False,Not tested,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1
4469,CHEMBL1370,EFO_0007183,True,False,Not tested,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1
4471,CHEMBL1370,EFO_0008572,True,False,Not tested,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1
4472,CHEMBL1370,EFO_0008590,True,False,Not tested,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1
